"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Monday","0",-0.1005,51.374,2010-10-11,"False Alarm","Croydon","Croydon",198,"Croydon","1122331332322",75.7268360199188,0.07
"Monday","0",-0.0975,51.374,2010-10-25,"False Alarm","Croydon","Croydon",225,"Croydon","1122331332322",75.7268360199188,0.07
"Monday","1",-0.096,51.374,2010-08-30,"False Alarm","Croydon","Croydon",302,"Croydon","1122331332322",63.2214869524093,0.07
"Monday","3",-0.0975,51.374,2010-11-15,"False Alarm","Croydon","Croydon",413,"Croydon","1122331332322",47.2424298105916,0.06
"Monday","3",-0.0975,51.374,2010-11-29,"False Alarm","Croydon","Croydon",250,"Croydon","1122331332322",47.2424298105916,0.06
"Monday","4",-0.1005,51.374,2010-12-20,"False Alarm","Croydon","Croydon",306,"Croydon","1122331332322",50.7161378848998,0.06
"Monday","5",-0.1005,51.374,2009-07-27,"False Alarm","Croydon","Croydon",276,"Croydon","1122331332322",66.6951950267175,0.07
"Monday","6",-0.099,51.372,2009-06-22,"False Alarm","Croydon","Croydon",326,"Croydon","1122331332322",136.169356512882,0.08
"Monday","7",-0.1005,51.373,2009-09-14,"False Alarm","Croydon","Croydon",232,"Croydon","1122331332322",350.149773890267,0.1
"Monday","7",-0.096,51.373,2009-06-22,"False Alarm","Croydon","Croydon",357,"Croydon","1122331332322",350.149773890267,0.09
"Monday","8",-0.1005,51.374,2009-12-14,"False Alarm","Croydon","Croydon",314,"Croydon","1122331332322",540.508976362356,0.1
"Monday","8",-0.1005,51.374,2010-05-24,"Special Service","Croydon","Croydon",428,"Norbury","1122331332322",540.508976362356,0.09
"Monday","8",-0.1005,51.373,2009-05-25,"False Alarm","Croydon","Croydon",252,"Croydon","1122331332322",540.508976362356,0.1
"Monday","8",-0.096,51.373,2010-02-22,"Special Service","Croydon","Croydon",259,"Croydon","1122331332322",540.508976362356,0.1
"Monday","8",-0.096,51.373,2012-04-30,"Fire","Croydon","Croydon",169,"Croydon","1122331332322",540.508976362356,0.11
"Monday","8",-0.0975,51.374,2012-07-16,"False Alarm","Croydon","Croydon",528,"Croydon","1122331332322",540.508976362356,0.09
"Monday","9",-0.1005,51.374,2009-09-21,"False Alarm","Croydon","Croydon",230,"Croydon","1122331332322",455.750499349236,0.1
"Monday","9",-0.1005,51.374,2009-10-05,"False Alarm","Croydon","Croydon",209,"Croydon","1122331332322",455.750499349236,0.1
"Monday","9",-0.1005,51.374,2009-10-05,"False Alarm","Croydon","Croydon",191,"Croydon","1122331332322",455.750499349236,0.1
"Monday","9",-0.099,51.372,2009-04-27,"False Alarm","Croydon","Croydon",266,"Croydon","1122331332322",455.750499349236,0.1
"Monday","9",-0.099,51.372,2010-05-03,"False Alarm","Croydon","Croydon",261,"Croydon","1122331332322",455.750499349236,0.1
"Monday","9",-0.0975,51.372,2012-05-14,"False Alarm","Croydon","Croydon",226,"Croydon","1122331332322",455.750499349236,0.1
"Monday","9",-0.096,51.373,2010-05-03,"False Alarm","Croydon","Croydon",290,"Croydon","1122331332322",455.750499349236,0.1
"Monday","10",-0.1005,51.374,2010-09-13,"False Alarm","Croydon","Croydon",198,"Croydon","1122331332322",477.287489409947,0.1
"Monday","10",-0.1005,51.373,2012-03-26,"Fire","Croydon","Croydon",221,"Croydon","1122331332322",477.287489409947,0.1
"Monday","10",-0.096,51.374,2009-08-03,"Special Service","Croydon","Croydon",296,"Croydon","1122331332322",477.287489409947,0.1
"Monday","10",-0.0975,51.373,2011-08-08,"Fire","Croydon","Croydon",197,"Croydon","1122331332322",477.287489409947,0.1
"Monday","10",-0.0975,51.371,2013-03-04,"Special Service","Croydon","Croydon",171,"Croydon","1122331332322",477.287489409947,0.11
