"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Wednesday","19",-0.2115,51.518,2009-10-14,"False Alarm","Kensington and Chelsea","North Kensington",148,"North Kensington","11223342433113",359.626806801132,0.11
"Wednesday","19",-0.2115,51.518,2011-07-27,"False Alarm","Kensington and Chelsea","North Kensington",120,"North Kensington","11223342433113",359.626806801132,0.11
"Wednesday","21",-0.2115,51.518,2011-07-27,"False Alarm","Kensington and Chelsea","North Kensington",87,"North Kensington","11223342433113",250.902423349627,0.11
"Wednesday","22",-0.21,51.517,2012-09-26,"False Alarm","Kensington and Chelsea","North Kensington",130,"North Kensington","11223342433113",203.509743383586,0.1
"Wednesday","23",-0.2115,51.518,2011-05-04,"False Alarm","Kensington and Chelsea","North Kensington",153,"North Kensington","11223342433113",172.843891640854,0.09
"Wednesday","23",-0.2115,51.518,2012-12-05,"False Alarm","Kensington and Chelsea","North Kensington",101,"North Kensington","11223342433113",172.843891640854,0.1
"Friday","18",-0.195,51.52,2011-03-25,"Fire","Kensington and Chelsea","Paddington",212,"North Kensington","11223342433234",1129.15015693615,0.12
"Friday","0",-0.201,51.517,2012-11-30,"Special Service","Kensington and Chelsea","North Kensington",220,"North Kensington","11223342433213",287.143884500129,0.09
"Saturday","10",-0.201,51.517,2012-02-18,"Special Service","Kensington and Chelsea","North Kensington",229,"North Kensington","11223342433213",473.926799660406,0.1
"Saturday","20",-0.201,51.517,2012-08-11,"Special Service","Kensington and Chelsea","North Kensington",215,"North Kensington","11223342433213",529.682893738101,0.1
"Saturday","20",-0.201,51.517,2012-10-13,"False Alarm","Kensington and Chelsea","North Kensington",344,"Paddington","11223342433213",529.682893738101,0.1
"Saturday","23",-0.201,51.517,2012-05-12,"Fire","Kensington and Chelsea","North Kensington",501,"North Kensington","11223342433213",510.168260810908,0.09
"Friday","1",-0.201,51.51,2013-02-01,"False Alarm","Kensington and Chelsea","North Kensington",266,"North Kensington","11223342432313",192.328122310142,0.08
