"day","time","simplifiedLongitude","simplifiedLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Monday","0",-0.0825,51.65,2009-11-23,"False Alarm","Enfield","Enfield",381,"Enfield","1123222111124",8,0.03
"Monday","0",-0.0825,51.65,2009-11-23,"False Alarm","Enfield","Enfield",381,"Enfield","1123222111124",3,0.02
"Monday","1",-0.0825,51.65,2010-04-12,"False Alarm","Enfield","Enfield",407,"Enfield","1123222111124",3,0.02
"Monday","1",-0.0825,51.65,2010-04-12,"False Alarm","Enfield","Enfield",407,"Enfield","1123222111124",6,0.03
"Monday","10",-0.0825,51.65,2011-05-30,"False Alarm","Enfield","Enfield",374,"Enfield","1123222111124",27,0.05
"Monday","10",-0.0825,51.65,2011-05-30,"False Alarm","Enfield","Enfield",374,"Enfield","1123222111124",61,0.06
"Monday","10",-0.0795,51.651,2012-04-23,"Fire","Enfield","Enfield",637,"Enfield","1123222111124",27,0.05
"Monday","10",-0.0795,51.651,2012-04-23,"Fire","Enfield","Enfield",637,"Enfield","1123222111124",61,0.06
"Monday","10",-0.0825,51.65,2010-10-25,"False Alarm","Enfield","Enfield",374,"Enfield","1123222111124",27,0.05
"Monday","10",-0.0825,51.65,2010-10-25,"False Alarm","Enfield","Enfield",374,"Enfield","1123222111124",61,0.06
"Monday","10",-0.0825,51.651,2012-02-06,"False Alarm","Enfield","Enfield",569,"Enfield","1123222111124",27,0.05
"Monday","10",-0.0825,51.651,2012-02-06,"False Alarm","Enfield","Enfield",569,"Enfield","1123222111124",61,0.06
"Monday","10",-0.0825,51.65,2009-06-01,"Special Service","Enfield","Enfield",401,"Edmonton","1123222111124",27,0.05
"Monday","10",-0.0825,51.65,2009-06-01,"Special Service","Enfield","Enfield",401,"Edmonton","1123222111124",61,0.06
"Monday","10",-0.081,51.65,2011-01-03,"False Alarm","Enfield","Enfield",408,"Enfield","1123222111124",27,0.05
"Monday","10",-0.081,51.65,2011-01-03,"False Alarm","Enfield","Enfield",408,"Enfield","1123222111124",61,0.06
"Monday","11",-0.081,51.651,2010-03-08,"Special Service","Enfield","Enfield",216,"Enfield","1123222111124",67,0.07
"Monday","11",-0.081,51.651,2010-03-08,"Special Service","Enfield","Enfield",216,"Enfield","1123222111124",38,0.06
"Monday","12",-0.0795,51.65,2009-05-18,"Fire","Enfield","Enfield",272,"Enfield","1123222111124",73,0.07
"Monday","12",-0.0795,51.65,2009-05-18,"Fire","Enfield","Enfield",272,"Enfield","1123222111124",43,0.06
"Monday","12",-0.081,51.65,2010-12-20,"False Alarm","Enfield","Enfield",381,"Edmonton","1123222111124",73,0.07
"Monday","12",-0.081,51.65,2010-12-20,"False Alarm","Enfield","Enfield",381,"Edmonton","1123222111124",43,0.06
"Monday","14",-0.0795,51.651,2009-06-08,"Special Service","Enfield","Enfield",474,"Enfield","1123222111124",70,0.06
"Monday","14",-0.0795,51.651,2009-06-08,"Special Service","Enfield","Enfield",474,"Enfield","1123222111124",40,0.05
"Monday","14",-0.0795,51.651,2010-07-05,"False Alarm","Enfield","Enfield",288,"Enfield","1123222111124",70,0.07
"Monday","14",-0.0795,51.651,2010-07-05,"False Alarm","Enfield","Enfield",288,"Enfield","1123222111124",40,0.06
"Monday","15",-0.081,51.651,2010-09-13,"Fire","Enfield","Enfield",409,"Enfield","1123222111124",36,0.05
"Monday","15",-0.081,51.651,2010-09-13,"Fire","Enfield","Enfield",409,"Enfield","1123222111124",65,0.06
"Monday","15",-0.0825,51.65,2011-11-21,"False Alarm","Enfield","Enfield",532,"Edmonton","1123222111124",36,0.05
"Monday","15",-0.0825,51.65,2011-11-21,"False Alarm","Enfield","Enfield",532,"Edmonton","1123222111124",65,0.06
"Monday","17",-0.0825,51.65,2010-04-26,"False Alarm","Enfield","Enfield",437,"Enfield","1123222111124",29,0.05
"Monday","17",-0.0825,51.65,2010-04-26,"False Alarm","Enfield","Enfield",437,"Enfield","1123222111124",62,0.06
"Monday","17",-0.081,51.651,2012-10-29,"False Alarm","Enfield","Enfield",452,"Edmonton","1123222111124",29,0.05
"Monday","17",-0.081,51.651,2012-10-29,"False Alarm","Enfield","Enfield",452,"Edmonton","1123222111124",62,0.06
"Monday","17",-0.0795,51.65,2011-01-24,"Special Service","Enfield","Enfield",841,"Enfield","1123222111124",29,0.05
"Monday","17",-0.0795,51.65,2011-01-24,"Special Service","Enfield","Enfield",841,"Enfield","1123222111124",62,0.06
"Monday","18",-0.081,51.65,2012-03-19,"False Alarm","Enfield","Enfield",500,"Enfield","1123222111124",17,0.04
"Monday","18",-0.081,51.65,2012-03-19,"False Alarm","Enfield","Enfield",500,"Enfield","1123222111124",46,0.06
"Monday","19",-0.0825,51.651,2010-07-05,"Fire","Enfield","Enfield",506,"Enfield","1123222111124",13,0.04
"Monday","19",-0.0825,51.651,2010-07-05,"Fire","Enfield","Enfield",506,"Enfield","1123222111124",31,0.05
"Monday","20",-0.0825,51.651,2010-03-01,"Fire","Enfield","Enfield",504,"Enfield","1123222111124",11,0.04
"Monday","20",-0.0825,51.651,2010-03-01,"Fire","Enfield","Enfield",504,"Enfield","1123222111124",23,0.05
"Monday","21",-0.0825,51.651,2009-11-30,"False Alarm","Enfield","Enfield",401,"Enfield","1123222111124",8,0.03
"Monday","21",-0.0825,51.651,2009-11-30,"False Alarm","Enfield","Enfield",401,"Enfield","1123222111124",22,0.05
"Monday","22",-0.0825,51.648,2009-08-10,"Fire","Enfield","Enfield",341,"Enfield","1123222111124",17,0.04
"Monday","22",-0.0825,51.648,2009-08-10,"Fire","Enfield","Enfield",341,"Enfield","1123222111124",9,0.04
"Monday","23",-0.081,51.651,2009-09-21,"Fire","Enfield","Enfield",442,"Enfield","1123222111124",8,0.03
"Monday","23",-0.081,51.651,2009-09-21,"Fire","Enfield","Enfield",442,"Enfield","1123222111124",5,0.03
"Monday","3",-0.0825,51.65,2012-08-20,"False Alarm","Enfield","Enfield",527,"Enfield","1123222111124",3,0.02
"Monday","3",-0.0825,51.65,2012-08-20,"False Alarm","Enfield","Enfield",527,"Enfield","1123222111124",6,0.03
"Monday","4",-0.081,51.651,2013-03-11,"False Alarm","Enfield","Enfield",419,"Enfield","1123222111124",3,0.02
"Monday","4",-0.081,51.651,2013-03-11,"False Alarm","Enfield","Enfield",419,"Enfield","1123222111124",6,0.03
"Monday","8",-0.081,51.65,2011-11-07,"False Alarm","Enfield","Enfield",403,"Edmonton","1123222111124",12,0.04
"Monday","8",-0.081,51.65,2011-11-07,"False Alarm","Enfield","Enfield",403,"Edmonton","1123222111124",30,0.05
"Monday","8",-0.081,51.65,2012-07-23,"False Alarm","Enfield","Enfield",561,"Enfield","1123222111124",12,0.04
"Monday","8",-0.081,51.65,2012-07-23,"False Alarm","Enfield","Enfield",561,"Enfield","1123222111124",30,0.05
"Monday","9",-0.0825,51.65,2010-02-08,"False Alarm","Enfield","Enfield",474,"Enfield","1123222111124",50,0.06
"Monday","9",-0.0825,51.65,2010-02-08,"False Alarm","Enfield","Enfield",474,"Enfield","1123222111124",21,0.05
"Saturday","0",-0.081,51.651,2010-07-31,"False Alarm","Enfield","Enfield",39,"Enfield","1123222111124",13,0.06
"Saturday","0",-0.081,51.651,2010-07-31,"False Alarm","Enfield","Enfield",39,"Enfield","1123222111124",6,0.05
"Saturday","0",-0.0795,51.65,2012-03-03,"Fire","Enfield","Enfield",320,"Enfield","1123222111124",13,0.04
"Saturday","0",-0.0795,51.65,2012-03-03,"Fire","Enfield","Enfield",320,"Enfield","1123222111124",6,0.03
"Saturday","10",-0.0825,51.651,2010-05-01,"Fire","Enfield","Enfield",23,"Enfield","1123222111124",45,0.11
"Saturday","10",-0.0825,51.651,2010-05-01,"Fire","Enfield","Enfield",23,"Enfield","1123222111124",69,0.12
"Saturday","11",-0.081,51.651,2012-01-21,"Fire","Enfield","Enfield",599,"Enfield","1123222111124",64,0.06
"Saturday","11",-0.081,51.651,2012-01-21,"Fire","Enfield","Enfield",599,"Enfield","1123222111124",94,0.06
"Saturday","11",-0.0825,51.648,2010-03-20,"Special Service","Enfield","Enfield",421,"Enfield","1123222111124",64,0.06
"Saturday","11",-0.0825,51.648,2010-03-20,"Special Service","Enfield","Enfield",421,"Enfield","1123222111124",94,0.07
"Saturday","12",-0.081,51.65,2012-12-01,"False Alarm","Enfield","Enfield",449,"Enfield","1123222111124",74,0.06
"Saturday","12",-0.081,51.65,2012-12-01,"False Alarm","Enfield","Enfield",449,"Enfield","1123222111124",102,0.07
"Saturday","14",-0.081,51.649,2011-05-14,"Fire","Enfield","Enfield",368,"Enfield","1123222111124",117,0.07
"Saturday","14",-0.081,51.649,2011-05-14,"Fire","Enfield","Enfield",368,"Enfield","1123222111124",85,0.07
"Saturday","15",-0.081,51.649,2013-03-02,"Fire","Enfield","Enfield",346,"Enfield","1123222111124",82,0.07
"Saturday","15",-0.081,51.649,2013-03-02,"Fire","Enfield","Enfield",346,"Enfield","1123222111124",113,0.07
"Saturday","15",-0.0825,51.651,2011-04-30,"False Alarm","Enfield","Enfield",437,"Enfield","1123222111124",82,0.07
"Saturday","15",-0.0825,51.651,2011-04-30,"False Alarm","Enfield","Enfield",437,"Enfield","1123222111124",113,0.07
"Saturday","16",-0.0825,51.648,2012-03-17,"Special Service","Enfield","Enfield",403,"Edmonton","1123222111124",91,0.07
"Saturday","16",-0.0825,51.648,2012-03-17,"Special Service","Enfield","Enfield",403,"Edmonton","1123222111124",66,0.06
"Saturday","16",-0.081,51.652,2010-02-06,"Fire","Enfield","Enfield",578,"Enfield","1123222111124",91,0.06
"Saturday","16",-0.081,51.652,2010-02-06,"Fire","Enfield","Enfield",578,"Enfield","1123222111124",66,0.06
"Saturday","17",-0.0825,51.651,2010-11-06,"Special Service","Enfield","Enfield",478,"Enfield","1123222111124",58,0.06
"Saturday","17",-0.0825,51.651,2010-11-06,"Special Service","Enfield","Enfield",478,"Enfield","1123222111124",38,0.05
"Saturday","18",-0.0795,51.651,2012-12-29,"Fire","Enfield","Enfield",362,"Enfield","1123222111124",20,0.05
"Saturday","18",-0.0795,51.651,2012-12-29,"Fire","Enfield","Enfield",362,"Enfield","1123222111124",43,0.06
