"day","time","simplifiedLongitude","simplifiedLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Thursday","19",-0.3795,51.591,2012-10-11,"False Alarm","Harrow","Harrow",422,"Northolt","1122334431114",47,0.06
"Thursday","19",-0.3795,51.591,2012-10-11,"False Alarm","Harrow","Harrow",422,"Northolt","1122334431114",40,0.06
"Thursday","2",-0.3795,51.591,2009-08-20,"Fire","Harrow","Harrow",265,"Harrow","1122334431114",9,0.04
"Thursday","2",-0.3795,51.591,2009-08-20,"Fire","Harrow","Harrow",265,"Harrow","1122334431114",9,0.04
"Thursday","4",-0.381,51.594,2010-12-09,"False Alarm","Harrow","Harrow",310,"Harrow","1122334431114",11,0.04
"Thursday","4",-0.381,51.594,2010-12-09,"False Alarm","Harrow","Harrow",310,"Harrow","1122334431114",8,0.03
"Thursday","5",-0.381,51.594,2011-04-28,"Fire","Harrow","Harrow",238,"Harrow","1122334431114",10,0.04
"Thursday","5",-0.381,51.594,2011-04-28,"Fire","Harrow","Harrow",238,"Harrow","1122334431114",10,0.04
"Tuesday","10",-0.3795,51.591,2009-05-05,"False Alarm","Harrow","Harrow",220,"Harrow","1122334431114",47,0.06
"Tuesday","10",-0.3795,51.591,2009-05-05,"False Alarm","Harrow","Harrow",220,"Harrow","1122334431114",40,0.06
"Tuesday","12",-0.3795,51.591,2011-04-26,"False Alarm","Harrow","Harrow",212,"Harrow","1122334431114",49,0.07
"Tuesday","12",-0.3795,51.591,2011-04-26,"False Alarm","Harrow","Harrow",212,"Harrow","1122334431114",44,0.06
"Tuesday","12",-0.381,51.594,2010-06-08,"False Alarm","Harrow","Harrow",264,"Harrow","1122334431114",49,0.06
"Tuesday","12",-0.381,51.594,2010-06-08,"False Alarm","Harrow","Harrow",264,"Harrow","1122334431114",44,0.06
"Tuesday","14",-0.381,51.592,2011-07-19,"Fire","Harrow","Harrow",535,"Ruislip","1122334431114",33,0.05
"Tuesday","14",-0.381,51.592,2011-07-19,"Fire","Harrow","Harrow",535,"Ruislip","1122334431114",40,0.05
"Tuesday","14",-0.3795,51.591,2009-05-05,"False Alarm","Harrow","Harrow",422,"Northolt","1122334431114",33,0.05
"Tuesday","14",-0.3795,51.591,2009-05-05,"False Alarm","Harrow","Harrow",422,"Northolt","1122334431114",40,0.06
"Tuesday","16",-0.3795,51.591,2012-08-21,"False Alarm","Harrow","Harrow",415,"Northolt","1122334431114",50,0.06
"Tuesday","16",-0.3795,51.591,2012-08-21,"False Alarm","Harrow","Harrow",415,"Northolt","1122334431114",47,0.06
"Tuesday","18",-0.3795,51.591,2009-09-22,"False Alarm","Harrow","Harrow",285,"Harrow","1122334431114",47,0.06
"Tuesday","18",-0.3795,51.591,2009-09-22,"False Alarm","Harrow","Harrow",285,"Harrow","1122334431114",51,0.06
"Tuesday","19",-0.3795,51.591,2009-09-01,"False Alarm","Harrow","Harrow",433,"Northolt","1122334431114",41,0.06
"Tuesday","19",-0.3795,51.591,2009-09-01,"False Alarm","Harrow","Harrow",433,"Northolt","1122334431114",45,0.06
"Tuesday","20",-0.3795,51.591,2009-01-27,"False Alarm","Harrow","Harrow",205,"Harrow","1122334431114",34,0.06
"Tuesday","20",-0.3795,51.591,2009-01-27,"False Alarm","Harrow","Harrow",205,"Harrow","1122334431114",33,0.06
"Tuesday","21",-0.3795,51.591,2009-09-15,"False Alarm","Harrow","Harrow",205,"Harrow","1122334431114",31,0.06
"Tuesday","21",-0.3795,51.591,2009-09-15,"False Alarm","Harrow","Harrow",205,"Harrow","1122334431114",35,0.06
"Tuesday","21",-0.3795,51.591,2009-01-06,"False Alarm","Harrow","Harrow",509,"Ruislip","1122334431114",31,0.05
"Tuesday","21",-0.3795,51.591,2009-01-06,"False Alarm","Harrow","Harrow",509,"Ruislip","1122334431114",35,0.05
"Wednesday","10",-0.381,51.592,2009-02-04,"False Alarm","Harrow","Harrow",202,"Harrow","1122334431114",43,0.06
"Wednesday","10",-0.381,51.592,2009-02-04,"False Alarm","Harrow","Harrow",202,"Harrow","1122334431114",37,0.06
